Name,Level,Element,Damage,Damage Low,Damage High,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Has Special,Item Type,Attack Type,Name No Link,Link
Rose Legacy Sword VI,70,Metal,81,72,90,9,0,0,6,6,6,6,9,7,5,5,5,0,1,1,0,0,-2,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,-2,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Sword,Melee,Rose Legacy Sword VI,http://forums2.battleon.com/f/fb.asp?m=21106565
Rose Legacy Sword VII,73,Metal,84,76,92,10,0,0,6,6,6,6,9,8,6,6,6,1,1,1,0,0,-3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,-3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,1,0,0,0,0,0,0,0,Sword,Melee,Rose Legacy Sword VII,http://forums2.battleon.com/f/fb.asp?m=21112064
Rose Legacy Sword VIII,75,Metal,85,76,94,10,0,0,6,6,6,6,9,8,7,7,7,1,1,1,0,0,-3,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,0,-3,0,0,0,0,7,0,0,0,0,6,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,Sword,Melee,Rose Legacy Sword VIII,http://forums2.battleon.com/f/fb.asp?m=21112067
Rose Legacy Sword X,80,Metal,88,74,102,12,0,0,6,6,7,7,11,9,7,7,7,1,2,1,0,0,-3,0,0,0,0,9,0,0,0,0,8,0,0,0,0,9,0,0,0,0,8,0,0,-3,0,0,0,0,9,0,0,0,0,8,0,0,0,0,9,0,0,0,0,8,0,1,0,0,0,0,0,0,0,Sword,Melee,Rose Legacy Sword X,http://forums2.battleon.com/f/fb.asp?m=21112073
Rose Spear,3,Metal,19,17,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Staff,Magic,Rose Spear,http://forums2.battleon.com/f/fb.asp?m=20676200
Rose Sword,3,Metal,19,17,21,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sword,Melee,Rose Sword,http://forums2.battleon.com/f/fb.asp?m=20676193
Rotten Viral Tusk Blade,50,Disease,69,62,76,5,0,0,0,0,6,0,5,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sword,Melee,Rotten Viral Tusk Blade,http://forums2.battleon.com/f/fb.asp?m=19727311
Rotten Viral Tusk Shiv,50,Disease,69,62,76,0,5,0,0,0,6,0,5,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dagger,Pierce,Rotten Viral Tusk Shiv,http://forums2.battleon.com/f/fb.asp?m=19727314
Rotten Viral Tusk Staff,50,Disease,69,62,76,0,0,5,0,0,6,0,5,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Staff,Magic,Rotten Viral Tusk Staff,http://forums2.battleon.com/f/fb.asp?m=19727373
Rotten Wooden Sword,2,Nature,9,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sword,Melee,Rotten Wooden Sword,http://forums2.battleon.com/f/fb.asp?m=4153225
Rotting Zardbie Scythe,90,Disease,96.5,86,107,18,18,18,0,0,9,16,15,8,8,8,8,4,4,4,5,8,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,13,5,5,5,5,5,20,20,5,5,5,5,5,5,5,5,20,5,5,5,5,5,5,0,1,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rotting Zardbie Scythe,http://forums2.battleon.com/f/fb.asp?m=22331011
Rough Dragonhide Blade,11,Stone,30,25,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sword,Melee,Rough Dragonhide Blade,http://forums2.battleon.com/f/fb.asp?m=20286618
Royal 301st Blade,56,Wind,71,62,80,5,0,0,0,-1,5,5,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,Sword,Melee,Royal 301st Blade,http://forums2.battleon.com/f/fb.asp?m=19856989
Royal 301st Dagger,56,Wind,71,62,80,0,5,0,0,-1,5,5,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,Dagger,Pierce,Royal 301st Dagger,http://forums2.battleon.com/f/fb.asp?m=19857122
Royal 301st Staff,56,Wind,71,62,80,0,0,5,0,-1,5,5,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,Staff,Magic,Royal 301st Staff,http://forums2.battleon.com/f/fb.asp?m=19857208
Royal Lizard Dagger,32,Light,55,49,61,1,2,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dagger,Pierce,Royal Lizard Dagger,http://forums2.battleon.com/f/fb.asp?m=19350541
Royal Vault Dagger I,20,Light,40,35,45,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Dagger,Pierce,Royal Vault Dagger I,http://forums2.battleon.com/f/fb.asp?m=22277899
Royal Vault Dagger II,40,Light,59,54,64,0,5,0,0,0,4,4,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Dagger,Pierce,Royal Vault Dagger II,http://forums2.battleon.com/f/fb.asp?m=22277900
Royal Vault Dagger III,60,Light,73,68,78,0,8,0,0,0,6,6,6,6,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Dagger,Pierce,Royal Vault Dagger III,http://forums2.battleon.com/f/fb.asp?m=22277903
Royal Vault Dagger IV,80,Light,85,80,90,0,14,0,0,0,8,8,8,8,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Dagger,Pierce,Royal Vault Dagger IV,http://forums2.battleon.com/f/fb.asp?m=22277921
Royal Vault Dagger V,85,Light,88,83,93,0,15,0,0,0,8,8,8,8,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Dagger,Pierce,Royal Vault Dagger V,http://forums2.battleon.com/f/fb.asp?m=22277922
Royal Vault Staff I,20,Light,40,35,45,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Staff,Magic,Royal Vault Staff I,http://forums2.battleon.com/f/fb.asp?m=22277751
Royal Vault Staff II,40,Light,59,54,64,0,0,5,0,0,4,4,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Staff,Magic,Royal Vault Staff II,http://forums2.battleon.com/f/fb.asp?m=22277762
Royal Vault Staff III,60,Light,73,68,78,0,0,8,0,0,6,6,6,6,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Staff,Magic,Royal Vault Staff III,http://forums2.battleon.com/f/fb.asp?m=22277875
Royal Vault Staff IV,80,Light,85,80,90,0,0,14,0,0,8,8,8,8,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Staff,Magic,Royal Vault Staff IV,http://forums2.battleon.com/f/fb.asp?m=22277878
Royal Vault Staff V,85,Light,88,83,93,0,0,15,0,0,8,8,8,8,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Staff,Magic,Royal Vault Staff V,http://forums2.battleon.com/f/fb.asp?m=22277919
Royal Vault Sword I,20,Light,40,35,45,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Sword,Melee,Royal Vault Sword I,http://forums2.battleon.com/f/fb.asp?m=22277884
Royal Vault Sword II,40,Light,59,54,64,5,0,0,0,0,4,4,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Sword,Melee,Royal Vault Sword II,http://forums2.battleon.com/f/fb.asp?m=22277888
Royal Vault Sword III,60,Light,73,68,78,8,0,0,0,0,6,6,6,6,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Sword,Melee,Royal Vault Sword III,http://forums2.battleon.com/f/fb.asp?m=22277892
Royal Vault Sword IV,80,Light,85,80,90,14,0,0,0,0,8,8,8,8,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Sword,Melee,Royal Vault Sword IV,http://forums2.battleon.com/f/fb.asp?m=22277924
Royal Vault Sword V,85,Light,88,83,93,15,0,0,0,0,8,8,8,8,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Sword,Melee,Royal Vault Sword V,http://forums2.battleon.com/f/fb.asp?m=22277925
Rubiaceae Reaper,55,Nature,73,69,77,4,4,4,0,0,0,5,2,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rubiaceae Reaper,http://forums2.battleon.com/f/fb.asp?m=17530705
Rubiaceae Reaper,45,Nature,66,63,69,4,4,4,0,0,0,4,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rubiaceae Reaper,http://forums2.battleon.com/f/fb.asp?m=17530699
Rubiaceae Reaper,35,Nature,58,55,61,3,3,3,0,0,0,4,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rubiaceae Reaper,http://forums2.battleon.com/f/fb.asp?m=17530693
Rubiaceae Reaper,25,Nature,48,45,51,3,3,3,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rubiaceae Reaper,http://forums2.battleon.com/f/fb.asp?m=17530681
Rubiaceae Reaper,15,Nature,37,34,40,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rubiaceae Reaper,http://forums2.battleon.com/f/fb.asp?m=17530678
Rubiaceae Reaper,5,Nature,21,15,27,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rubiaceae Reaper,http://forums2.battleon.com/f/fb.asp?m=17530674
Rubied Staff,1,Metal,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staff,Magic,Rubied Staff,http://forums2.battleon.com/f/fb.asp?m=6634645
Ruby Flamberge,11,Fire,32,29,35,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sword,Melee,Ruby Flamberge,http://forums2.battleon.com/f/fb.asp?m=5029782
Ruby Spike,15,Metal,38,22,54,0,0,0,0,0,0,0,2,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Staff,Magic,Ruby Spike,http://forums2.battleon.com/f/fb.asp?m=5026622
Ruby Vision,13,Metal,35,35,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sword,Melee,Ruby Vision,http://forums2.battleon.com/f/fb.asp?m=5628123
Rugged Demon Chopper,66,Darkness,79,68,90,0,6,0,0,0,2,4,7,3,3,3,8,2,1,0,0,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dagger,Pierce,Rugged Demon Chopper,http://forums2.battleon.com/f/fb.asp?m=19854866
Runeblade,24,Energy,49,40,58,2,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Sword,Melee,Runeblade,http://forums2.battleon.com/f/fb.asp?m=12732439
Runed Broadsword,19,Light,43,36,50,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sword,Melee,Runed Broadsword,http://forums2.battleon.com/f/fb.asp?m=5026841
Runemaster,15,Stone,38,33,43,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sword,Melee,Runemaster,http://forums2.battleon.com/f/fb.asp?m=5028413
Runic Enchantment,38,Ice,59,53,65,0,0,3,0,0,3,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dagger,Pierce,Runic Enchantment,http://forums2.battleon.com/f/fb.asp?m=15710997
Rusted Bandit's Axe,15,Disease,34.5,31,38,2,0,0,0,-1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Rusted Bandit's Axe,http://forums2.battleon.com/f/fb.asp?m=15314722
Rusted Bandit's Blade,15,Disease,34.5,30,39,2,0,0,0,-1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Rusted Bandit's Blade,http://forums2.battleon.com/f/fb.asp?m=15314806
Rusted Bandit's Staff,15,Disease,34.5,33,36,0,0,2,0,-1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staff,Magic,Rusted Bandit's Staff,http://forums2.battleon.com/f/fb.asp?m=15314828
Rusty Kukri,8,Metal,21,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Rusty Kukri,http://forums2.battleon.com/f/fb.asp?m=4623658
Rusty Royal Axe,80,Metal,88,83,93,16,0,0,3,4,4,0,8,8,3,3,3,8,8,8,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Axe,Melee,Rusty Royal Axe,http://forums2.battleon.com/f/fb.asp?m=22139062
Rusty Royal Axe,70,Metal,83,78,88,12,0,0,3,4,4,0,8,8,3,3,3,6,6,6,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Axe,Melee,Rusty Royal Axe,http://forums2.battleon.com/f/fb.asp?m=22139061
Rusty Royal Axe,60,Metal,73,66,80,10,0,0,3,3,3,0,7,7,3,3,3,5,5,5,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Rusty Royal Axe,http://forums2.battleon.com/f/fb.asp?m=22139060
Rusty Royal Axe,50,Metal,66,58,74,8,0,0,2,2,2,0,5,5,2,2,2,4,4,4,0,0,0,0,0,0,0,0,0,4,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Rusty Royal Axe,http://forums2.battleon.com/f/fb.asp?m=22139059
Rusty Royal Axe,40,Metal,59,52,66,6,0,0,2,2,1,0,4,4,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Rusty Royal Axe,http://forums2.battleon.com/f/fb.asp?m=22139058
Rusty Royal Axe,30,Metal,50,43,57,5,0,0,1,1,0,0,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Rusty Royal Axe,http://forums2.battleon.com/f/fb.asp?m=22139057
Rusty Royal Axe,20,Metal,40,33,47,4,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Rusty Royal Axe,http://forums2.battleon.com/f/fb.asp?m=22139056
Rusty Royal Axe,10,Metal,27,23,31,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Rusty Royal Axe,http://forums2.battleon.com/f/fb.asp?m=22139055
Rusty Royal Blade,80,Metal,88,83,93,16,16,16,3,4,4,0,8,8,3,3,3,8,8,8,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rusty Royal Blade,http://forums2.battleon.com/f/fb.asp?m=22139526
Rusty Royal Blade,70,Metal,83,78,88,12,12,12,3,4,4,0,8,8,3,3,3,6,6,6,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rusty Royal Blade,http://forums2.battleon.com/f/fb.asp?m=22139525
Rusty Royal Blade,60,Metal,73,66,80,10,10,10,3,3,3,0,7,7,3,3,3,5,5,5,0,0,0,0,0,0,0,0,0,6,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rusty Royal Blade,http://forums2.battleon.com/f/fb.asp?m=22139524
Rusty Royal Blade,50,Metal,66,58,74,8,8,8,2,2,2,0,5,5,2,2,2,4,4,4,0,0,0,0,0,0,0,0,0,5,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rusty Royal Blade,http://forums2.battleon.com/f/fb.asp?m=22139523
Rusty Royal Blade,40,Metal,59,52,66,6,6,6,2,2,1,0,4,4,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,4,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rusty Royal Blade,http://forums2.battleon.com/f/fb.asp?m=22139236
Rusty Royal Blade,30,Metal,50,43,57,5,5,5,1,1,0,0,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Rusty Royal Blade,http://forums2.battleon.com/f/fb.asp?m=22139232
